case,sample,s4,s5,fade,before_frontier,after_frontier,context_defect,memory_defect,call_defect,unexpected,before_goal,after_goal,before_vf11z,after_vf11z,before_return,after_return
5135,142,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5136,142,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b3b800,42b3b800,0,0
5137,142,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,4133b800,4133b800,0,0
5138,142,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,424a2f00,424a2f00,0,0
5139,142,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b3b800,42b3b800,0,0
5140,142,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5141,142,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5142,142,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c1544000,c1544000,0,0
5143,142,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,bfd44000,bfd44000,0,0
5144,142,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c0eec800,c0eec800,0,0
5145,142,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c1544000,c1544000,0,0
5146,142,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5147,142,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5148,143,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,4171e000,4171e000,0,0
5149,143,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
5150,143,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,40f1e000,40f1e000,0,0
5151,143,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,4171e000,4171e000,0,0
5152,143,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5153,143,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5154,143,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b5c800,42b5c800,0,0
5155,143,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
5156,143,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,4235c800,4235c800,0,0
5157,143,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b5c800,42b5c800,0,0
5158,143,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5159,143,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5160,143,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,424a1000,424a1000,0,0
5161,143,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
5162,143,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,41ca1000,41ca1000,0,0
5163,143,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,424a1000,424a1000,0,0
5164,143,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5165,143,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5166,143,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2f9b800,c2f9b800,0,0
5167,143,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,80000000,80000000,0,0
5168,143,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c279b800,c279b800,0,0
5169,143,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2f9b800,c2f9b800,0,0
5170,143,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5171,143,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5172,143,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b5c800,42b5c800,0,0
5173,143,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
5174,143,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,4235c800,4235c800,0,0
5175,143,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b5c800,42b5c800,0,0
5176,143,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5177,143,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5178,143,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c06f0000,c06f0000,0,0
5179,143,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,80000000,80000000,0,0
5180,143,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,bfef0000,bfef0000,0,0
5181,143,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c06f0000,c06f0000,0,0
5182,143,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5183,143,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5184,144,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,41d10000,41d10000,0,0
5185,144,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41d10000,41d10000,0,0
5186,144,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,41d10000,41d10000,0,0
5187,144,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,41d10000,41d10000,0,0
5188,144,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5189,144,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5190,144,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b8d000,42b8d000,0,0
5191,144,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42b8d000,42b8d000,0,0
5192,144,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42b8d000,42b8d000,0,0
5193,144,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b8d000,42b8d000,0,0
5194,144,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5195,144,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5196,144,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,4247a000,4247a000,0,0
5197,144,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,4247a000,4247a000,0,0
5198,144,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,4247a000,4247a000,0,0
5199,144,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,4247a000,4247a000,0,0
5200,144,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5201,144,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5202,144,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2f27000,c2f27000,0,0
5203,144,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c2f27000,c2f27000,0,0
5204,144,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c2f27000,c2f27000,0,0
5205,144,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2f27000,c2f27000,0,0
5206,144,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5207,144,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5208,144,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42b8d000,42b8d000,0,0
5209,144,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42b8d000,42b8d000,0,0
5210,144,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42b8d000,42b8d000,0,0
5211,144,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42b8d000,42b8d000,0,0
5212,144,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5213,144,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5214,144,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40c90000,40c90000,0,0
5215,144,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,40c90000,40c90000,0,0
5216,144,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,40c90000,40c90000,0,0
5217,144,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40c90000,40c90000,0,0
5218,144,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5219,144,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5220,145,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42167800,42167800,0,0
5221,145,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,4203a900,4203a900,0,0
5222,145,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,420d1080,420d1080,0,0
5223,145,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42167800,42167800,0,0
5224,145,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5225,145,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5226,145,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42bcd000,42bcd000,0,0
5227,145,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42a53600,42a53600,0,0
5228,145,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42b10300,42b10300,0,0
5229,145,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42bcd000,42bcd000,0,0
5230,145,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5231,145,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5232,145,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42472000,42472000,0,0
5233,145,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,422e3c00,422e3c00,0,0
5234,145,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,423aae00,423aae00,0,0
5235,145,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42472000,42472000,0,0
5236,145,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5237,145,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5238,145,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2ea3000,c2ea3000,0,0
5239,145,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c2ccea00,c2ccea00,0,0
5240,145,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c2db8d00,c2db8d00,0,0
5241,145,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2ea3000,c2ea3000,0,0
5242,145,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5243,145,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5244,145,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42bcd000,42bcd000,0,0
5245,145,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42a53600,42a53600,0,0
5246,145,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42b10300,42b10300,0,0
5247,145,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42bcd000,42bcd000,0,0
5248,145,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5249,145,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5250,145,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,41864000,41864000,0,0
5251,145,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,416af000,416af000,0,0
5252,145,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,417bb800,417bb800,0,0
5253,145,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,41864000,41864000,0,0
5254,145,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5255,145,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5256,146,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42466000,42466000,0,0
5257,146,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,4214c800,4214c800,0,0
5258,146,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,422d9400,422d9400,0,0
5259,146,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42466000,42466000,0,0
5260,146,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5261,146,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5262,146,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42c1c800,42c1c800,0,0
5263,146,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42915600,42915600,0,0
5264,146,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42a98f00,42a98f00,0,0
5265,146,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42c1c800,42c1c800,0,0
5266,146,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5267,146,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5268,146,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42489000,42489000,0,0
5269,146,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42166c00,42166c00,0,0
5270,146,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,422f7e00,422f7e00,0,0
5271,146,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42489000,42489000,0,0
5272,146,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5273,146,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5274,146,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2e0f800,c2e0f800,0,0
5275,146,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c2a8ba00,c2a8ba00,0,0
5276,146,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c2c4d900,c2c4d900,0,0
5277,146,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2e0f800,c2e0f800,0,0
5278,146,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5279,146,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5280,146,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42c1c800,42c1c800,0,0
5281,146,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42915600,42915600,0,0
5282,146,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42a98f00,42a98f00,0,0
5283,146,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42c1c800,42c1c800,0,0
5284,146,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5285,146,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5286,146,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,41de2000,41de2000,0,0
5287,146,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41a69800,41a69800,0,0
5288,146,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,41c25c00,41c25c00,0,0
5289,146,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,41de2000,41de2000,0,0
5290,146,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5291,146,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5292,147,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,41420000,41420000,0,0
5293,147,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,40f28000,40f28000,0,0
5294,147,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,411da000,411da000,0,0
5295,147,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,41420000,41420000,0,0
5296,147,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5297,147,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5298,147,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42e8c000,42e8c000,0,0
5299,147,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42917800,42917800,0,0
5300,147,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42bd1c00,42bd1c00,0,0
5301,147,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42e8c000,42e8c000,0,0
5302,147,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5303,147,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5304,147,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42a4c000,42a4c000,0,0
5305,147,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,424df000,424df000,0,0
5306,147,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,4285dc00,4285dc00,0,0
5307,147,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42a4c000,42a4c000,0,0
5308,147,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5309,147,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5310,147,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2d38000,c2d38000,0,0
5311,147,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c2843000,c2843000,0,0
5312,147,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c2abd800,c2abd800,0,0
5313,147,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2d38000,c2d38000,0,0
5314,147,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5315,147,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5316,147,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42e8c000,42e8c000,0,0
5317,147,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42917800,42917800,0,0
5318,147,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42bd1c00,42bd1c00,0,0
5319,147,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42e8c000,42e8c000,0,0
5320,147,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5321,147,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5322,147,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c0700000,c0700000,0,0
5323,147,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c0160000,c0160000,0,0
5324,147,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c0430000,c0430000,0,0
5325,147,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c0700000,c0700000,0,0
5326,147,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5327,147,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5328,148,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,41bb0000,41bb0000,0,0
5329,148,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,413b0000,413b0000,0,0
5330,148,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,418c4000,418c4000,0,0
5331,148,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,41bb0000,41bb0000,0,0
5332,148,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5333,148,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5334,148,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42ec4400,42ec4400,0,0
5335,148,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,426c4400,426c4400,0,0
5336,148,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42b13300,42b13300,0,0
5337,148,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42ec4400,42ec4400,0,0
5338,148,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5339,148,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5340,148,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42a40400,42a40400,0,0
5341,148,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42240400,42240400,0,0
5342,148,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42760600,42760600,0,0
5343,148,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42a40400,42a40400,0,0
5344,148,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5345,148,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5346,148,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2cbbc00,c2cbbc00,0,0
5347,148,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c24bbc00,c24bbc00,0,0
5348,148,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c298cd00,c298cd00,0,0
5349,148,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2cbbc00,c2cbbc00,0,0
5350,148,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5351,148,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5352,148,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42ec4400,42ec4400,0,0
5353,148,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,426c4400,426c4400,0,0
5354,148,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42b13300,42b13300,0,0
5355,148,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42ec4400,42ec4400,0,0
5356,148,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5357,148,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5358,148,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40d04000,40d04000,0,0
5359,148,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,40504000,40504000,0,0
5360,148,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,409c3000,409c3000,0,0
5361,148,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40d04000,40d04000,0,0
5362,148,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5363,148,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5364,149,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,420c7000,420c7000,0,0
5365,149,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,4152a800,4152a800,0,0
5366,149,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,41c11a00,41c11a00,0,0
5367,149,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,420c7000,420c7000,0,0
5368,149,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5369,149,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5370,149,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42f0c000,42f0c000,0,0
5371,149,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42349000,42349000,0,0
5372,149,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42a58400,42a58400,0,0
5373,149,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42f0c000,42f0c000,0,0
5374,149,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5375,149,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5376,149,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42a44000,42a44000,0,0
5377,149,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,41f66000,41f66000,0,0
5378,149,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,4261d800,4261d800,0,0
5379,149,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42a44000,42a44000,0,0
5380,149,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5381,149,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5382,149,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,c2c30000,c2c30000,0,0
5383,149,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,c2124000,c2124000,0,0
5384,149,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,c2861000,c2861000,0,0
5385,149,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,c2c30000,c2c30000,0,0
5386,149,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5387,149,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
5388,149,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,42f0c000,42f0c000,0,0
5389,149,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,42349000,42349000,0,0
5390,149,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,42a58400,42a58400,0,0
5391,149,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,42f0c000,42f0c000,0,0
5392,149,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
5393,149,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
