# Gmenu-textures DEVICE GTEX dump 2026-06-22T21:20:45+02:00
reached_frame=4560 crash_sigs=0 focus_end=  mCurrentFocus=Window{a022e5a u0 org.opengoal.gk.jak1/org.opengoal.gk.MainActivity}

## GMENU-DBG launch matrix-index decision probe (distinct)
GMENU-DBG s1=1e1a84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1e1a84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=500c
GMENU-DBG s1=1e1b24 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=100
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f45a4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=100
GMENU-DBG s1=1f45a4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=1204
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=88
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4088
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f7d84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4088
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f85e4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=4400c
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f9de4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fa674 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fb064 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1fca44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fca44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1ffab4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1ffab4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=202b24 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=c
GMENU-DBG s1=202b24 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=c
GMENU-DBG s1=20dd64 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=1004

## GK-SPR3 menu HUD/2D sprite vertex dump (distinct, mode=2 HUD / mode=0 2D)
GK-SPR3 mode=1 idx=8 px=-499123.75 py=206750.36 pz=869474.19 sx=5625.1934 sy=5625.1934 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-499144.72 py=227374.83 pz=838018.00 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-499218.31 py=206836.72 pz=876385.31 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-499228.06 py=206522.16 pz=870645.62 sx=5128.3218 sy=5128.3218 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-499239.91 py=210446.72 pz=837582.62 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-499297.47 py=227166.78 pz=838442.19 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-499332.69 py=206471.45 pz=875836.56 sx=4865.9990 sy=4865.9990 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-499479.78 py=206683.25 pz=881103.56 sx=4696.9390 sy=4696.9390 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-499505.38 py=208618.36 pz=826214.44 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-499583.69 py=208820.80 pz=826075.81 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-500299.94 py=206631.06 pz=879529.44 sx=6055.2944 sy=6055.2944 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-500358.81 py=208808.02 pz=834755.56 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-500625.50 py=206499.39 pz=873238.00 sx=5983.3223 sy=5983.3223 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-500625.62 py=206486.64 pz=876758.75 sx=5983.3223 sy=5983.3223 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-500795.81 py=206461.42 pz=877511.06 sx=4865.9990 sy=4865.9990 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-500931.47 py=206756.98 pz=883361.38 sx=4975.2661 sy=4975.2661 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-501061.97 py=206711.23 pz=873591.44 sx=4975.2661 sy=4975.2661 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-501653.75 py=206453.98 pz=879266.50 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-501691.72 py=208649.38 pz=823733.81 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-501748.22 py=227205.31 pz=830004.44 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-502084.84 py=208710.25 pz=823466.38 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-502093.50 py=206467.25 pz=877064.31 sx=4696.9390 sy=4696.9390 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-502481.50 py=206432.78 pz=877292.50 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-502495.41 py=208710.48 pz=836504.81 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-502781.88 py=206452.78 pz=876102.00 sx=5983.3223 sy=5983.3223 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-503270.62 py=206384.61 pz=877324.94 sx=6055.2944 sy=6055.2944 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-503336.75 py=210402.73 pz=834606.56 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-503424.97 py=206527.14 pz=867844.94 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-503477.19 py=206388.83 pz=881169.81 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-503714.25 py=206450.56 pz=881226.94 sx=4865.9990 sy=4865.9990 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-504164.81 py=210391.23 pz=834384.81 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-504166.06 py=206453.98 pz=877507.38 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-504219.22 py=206453.98 pz=877470.25 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-504815.97 py=206368.00 pz=884493.62 sx=4975.2661 sy=4975.2661 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-504842.91 py=206342.81 pz=873528.06 sx=5477.7002 sy=5477.7002 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-505063.28 py=227257.44 pz=842914.94 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-505361.66 py=227280.64 pz=828660.50 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-505866.84 py=210375.56 pz=842397.88 sx=2048.0000 sy=2048.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-505961.06 py=227271.56 pz=835803.38 sx=2048.0000 sy=2048.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-506145.38 py=208712.58 pz=829864.12 sx=2048.0000 sy=2048.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-506146.09 py=208712.58 pz=837441.75 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-506422.09 py=206263.91 pz=877616.88 sx=4696.9390 sy=4696.9390 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-506457.31 py=206440.03 pz=876700.88 sx=4865.9990 sy=4865.9990 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-506724.53 py=206093.48 pz=879600.06 sx=4975.2661 sy=4975.2661 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-507304.66 py=227292.69 pz=842844.31 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-507719.59 py=208686.61 pz=822452.06 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-507742.56 py=227299.58 pz=828860.50 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-508384.19 py=206453.98 pz=874553.31 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-508538.81 py=206390.61 pz=872733.19 sx=5128.3218 sy=5128.3218 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-508750.06 py=206453.98 pz=876195.62 sx=1056.3479 sy=1056.3479 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2518 flag=0
GK-SPR3 mode=1 idx=8 px=-508837.00 py=205991.58 pz=881391.12 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-509713.09 py=205914.14 pz=880214.44 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-509877.78 py=206018.77 pz=881524.69 sx=6055.2944 sy=6055.2944 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-510136.94 py=205834.69 pz=882398.62 sx=4975.2661 sy=4975.2661 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-510307.03 py=205862.55 pz=878918.38 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-510403.47 py=208773.00 pz=823596.44 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-510599.59 py=208721.12 pz=835994.38 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-510599.62 py=208715.14 pz=835994.38 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-510622.66 py=205836.45 pz=877575.25 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-510680.12 py=205833.98 pz=876247.56 sx=5335.0645 sy=5335.0645 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-510897.41 py=206453.98 pz=868840.81 sx=1056.3479 sy=1056.3479 mtx=0 uhx=0.00 uhy=0.00 tbp=0x2518 flag=0
GK-SPR3 mode=1 idx=8 px=-510934.34 py=206453.98 pz=872768.50 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-511474.16 py=210315.34 pz=848369.25 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-511481.41 py=205917.47 pz=871684.50 sx=6055.2944 sy=6055.2944 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=8 px=-512012.22 py=227366.72 pz=831962.12 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-512178.59 py=210317.47 pz=847619.06 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-512508.38 py=227172.38 pz=832887.31 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-512918.03 py=210310.66 pz=838228.19 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-513352.25 py=208726.39 pz=832205.19 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-513443.28 py=208816.14 pz=831901.25 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-513707.00 py=208587.88 pz=830339.69 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-531857.81 py=388403.94 pz=800633.38 sx=9175.0391 sy=0.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-534130.31 py=384856.72 pz=941388.12 sx=4096.0000 sy=4096.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-534130.31 py=388000.53 pz=941388.12 sx=4096.0000 sy=4096.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-539408.88 py=219485.55 pz=892010.44 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-539694.25 py=219445.52 pz=891131.62 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-539799.31 py=219445.86 pz=890925.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-539917.31 py=219446.25 pz=890725.75 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-540047.38 py=219446.67 pz=890534.31 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-540047.62 py=219446.67 pz=894867.75 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-541254.25 py=219450.61 pz=895931.44 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-541460.56 py=219474.14 pz=896036.50 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-541575.75 py=213644.17 pz=892700.88 sx=2048.0000 sy=2048.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-541672.88 py=219451.97 pz=896128.44 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-543516.50 py=216661.00 pz=888613.00 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-545666.81 py=216679.14 pz=889387.25 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-545716.88 py=219434.75 pz=890177.19 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-546012.38 py=219466.11 pz=894867.50 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-546142.25 py=219466.53 pz=890725.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-546260.31 py=219430.38 pz=894476.56 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-546415.56 py=216661.25 pz=890090.25 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-546600.50 py=219468.03 pz=893617.50 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-546687.06 py=219426.94 pz=892238.75 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-547154.75 py=216691.69 pz=891435.44 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-547282.69 py=216661.92 pz=891933.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-549275.44 py=211591.55 pz=887272.94 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-549285.69 py=208772.55 pz=886978.75 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-550670.06 py=214655.66 pz=890251.81 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-551180.88 py=211607.25 pz=885433.00 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-551362.44 py=214563.08 pz=892383.25 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-551614.31 py=208766.75 pz=885133.06 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-551695.00 py=214641.70 pz=892840.81 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-553248.00 py=214578.62 pz=885892.12 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-553626.19 py=208761.73 pz=890063.06 sx=4096.0000 sy=4096.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-553681.81 py=208761.59 pz=895387.56 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-553810.50 py=211628.94 pz=890063.06 sx=40.9600 sy=40.9600 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-554046.12 py=214609.69 pz=894333.00 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-554883.56 py=214590.05 pz=894465.62 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-555166.31 py=214594.44 pz=889968.88 sx=2048.0000 sy=2048.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-556010.12 py=214601.39 pz=885543.06 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-558345.50 py=211666.33 pz=892852.94 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-559663.00 py=214602.20 pz=889685.69 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-575829.56 py=164316.84 pz=857026.12 sx=44476.6875 sy=40960.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24c9 flag=0
GK-SPR3 mode=1 idx=8 px=-575829.56 py=164316.84 pz=857026.12 sx=44497.9492 sy=40960.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24c9 flag=0
GK-SPR3 mode=1 idx=8 px=-594606.25 py=386416.25 pz=799971.88 sx=15073.2783 sy=0.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=-668243.88 py=388000.53 pz=984930.25 sx=24903.6797 sy=0.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=8 px=8020605.00 py=12358328.00 pz=-13019664.00 sx=235943.9375 sy=235943.9375 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=9 px=0.00 py=0.00 pz=0.00 sx=0.0000 sy=0.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x0 flag=0
GK-SPR3 mode=1 idx=9 px=-12992497.00 py=5269130.00 pz=-14727876.00 sx=180767.9531 sy=180767.9531 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=9 px=16842902.00 py=3072852.00 pz=-9054812.00 sx=272487.1562 sy=272487.1562 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=9 px=26185.80 py=82616.13 pz=83956.76 sx=3010.7327 sy=728.1167 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=9 px=26189.70 py=82637.23 pz=83431.02 sx=5646.5352 sy=5646.5352 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=9 px=26287.47 py=82617.01 pz=85166.41 sx=3814.1863 sy=1015.5480 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
